"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HOXD8",6.06866502627907e-12,-1.35160224795973,0.085,0.264,1.05121415585206e-07
"BCAS3",6.34619281443147e-12,0.723630622509142,0.762,0.862,1.09928751931582e-07
"SGSH",6.40672181799078e-12,-0.724609385706326,0.162,0.343,1.10977235331236e-07
"RBM3",6.44151743168453e-12,-0.579799131222187,0.48,0.79,1.11579964951639e-07
"NME6",7.13469377806331e-12,-0.798820166012808,0.115,0.268,1.23587165623613e-07
"IQCA1",7.14590479691394e-12,1.29718339599513,0.28,0.121,1.23781362892143e-07
"SFMBT2",7.24803075457008e-12,-0.645668449802643,0.219,0.434,1.25550388730663e-07
"JPT1",7.8519182778221e-12,-0.642711738098788,0.344,0.611,1.36010928408434e-07
"PRTFDC1",8.23908306187054e-12,1.8417492531212,0.362,0.197,1.42717396797721e-07
"MCM9",8.33591286744255e-12,1.72441260813058,0.617,0.6,1.4439468268984e-07
"SLC4A7",8.35452054218177e-12,-0.55921461297268,0.666,0.91,1.44717004831673e-07
"DMAC2",8.82180826004003e-12,-0.888039155786148,0.135,0.327,1.52811362680413e-07
"NOD1",8.93207621664017e-12,1.97604773372333,0.327,0.171,1.54721424224641e-07
"PCNX4",9.34687156761621e-12,1.02393770761436,0.788,0.877,1.61906509294248e-07
"ABTB3",9.3525506839713e-12,2.4810696730791,0.345,0.217,1.62004882947751e-07
"CDK13",9.49425389686823e-12,0.565321070458751,0.814,0.929,1.64459466001552e-07
"VPS37C",9.69741653146943e-12,-0.568446870371578,0.229,0.467,1.67978649158113e-07
"PCLO",1.00975145750512e-11,-0.743614419039266,0.342,0.619,1.74909147469036e-07
"TYMS",1.02183825679664e-11,1.66984748781469,0.381,0.252,1.77002822842313e-07
"SEMA3F",1.04293069186309e-11,-0.882249137498434,0.087,0.268,1.80656454444524e-07
"BPNT1",1.11154984886246e-11,-0.858348152944312,0.174,0.379,1.92542664819955e-07
"PSMC5",1.13343517498148e-11,-0.735962014882698,0.299,0.553,1.96333641010292e-07
"OSGIN2",1.15120429058213e-11,-0.976989577834945,0.403,0.637,1.99411607214636e-07
"DLG5",1.17167784611751e-11,1.42478120108892,0.687,0.706,2.02958036504475e-07
"ATAD3A",1.19084955148493e-11,-1.06981256483272,0.16,0.362,2.0627895930822e-07
"ARAF",1.24316367600593e-11,-0.612262846081707,0.226,0.43,2.15340811957747e-07
"LRRC4C",1.24385622047884e-11,-0.635614744495778,0.173,0.376,2.15460774511344e-07
"WASHC2A",1.25445149202702e-11,-0.556638822786669,0.265,0.504,2.1729608744892e-07
"GNGT1",1.25992434177286e-11,2.86491308484155,0.575,0.535,2.18244094481896e-07
"ECHDC1",1.29774748929682e-11,1.06698506049295,0.689,0.741,2.24795820095996e-07
"FASN",1.3279962688201e-11,-0.506799839718397,0.612,0.879,2.30035513685017e-07
"TSPAN13",1.34343497188415e-11,-0.920081429903098,0.15,0.381,2.32709805829772e-07
"DOCK7",1.37591225579135e-11,0.511235360092494,0.796,0.926,2.38335520948178e-07
"PGAP2",1.42317365998582e-11,-0.614839165305654,0.148,0.321,2.46522141382743e-07
"UBTD2",1.46394836345687e-11,-0.624225849996639,0.599,0.825,2.53585135517998e-07
"ZNF251",1.47645693324728e-11,1.53638634195357,0.456,0.303,2.55751869977094e-07
"TMEM234",1.48644021580952e-11,-0.521121033282497,0.167,0.346,2.57481174182525e-07
"DYNLT1",1.50119116295151e-11,-0.525820449174119,0.343,0.603,2.60036333246461e-07
"MOB2",1.56118526489453e-11,-0.531810586650819,0.17,0.343,2.7042851158503e-07
"B4GALT5",1.59503833067737e-11,0.809293407962401,0.82,0.878,2.76292539639935e-07
"CCDC80",1.59818618661004e-11,2.6676679940844,0.266,0.106,2.76837811244591e-07
"COX7A2",1.61605721908821e-11,-0.803953630668435,0.238,0.455,2.79933431490461e-07
"CCM2",1.62759299088882e-11,1.51368634069358,0.513,0.373,2.81931657881761e-07
"FAM216A",1.68170546623282e-11,2.3839721237576,0.286,0.098,2.9130502086085e-07
"COPE",1.68233150232717e-11,-0.643802870372011,0.288,0.541,2.91413462833112e-07
"PGM3",1.69059232256665e-11,1.33915409271966,0.602,0.629,2.92844402114996e-07
"DHRS12",1.70890974591148e-11,-0.507306731415498,0.115,0.304,2.96017346186787e-07
"RNF123",1.77166597409615e-11,-1.14494865202574,0.152,0.378,3.06887980032936e-07
"CPT1A",1.90605596536855e-11,-0.604686823753725,0.151,0.407,3.3016701432114e-07
"SNX13",2.09830593165509e-11,0.834350728353415,0.754,0.848,3.63468553481294e-07
"CASKIN2",2.11083635195833e-11,-0.721736118016051,0.157,0.345,3.65639072886223e-07
"PHC3",2.15730400757794e-11,0.883596701485354,0.743,0.816,3.7368820019265e-07
"JUN",2.16308517460494e-11,-0.54111326055472,0.604,0.858,3.74689613945068e-07
"EMC4",2.19936745483941e-11,-0.772679220303518,0.155,0.344,3.80974430527282e-07
"PLEC",2.25336463905284e-11,-0.609277042540106,0.779,0.97,3.90327822776733e-07
"CCSER1",2.3249572531243e-11,1.39727941429881,0.587,0.491,4.02729095386192e-07
"ABI2",2.41141230795283e-11,0.922305890117868,0.728,0.787,4.17704839983589e-07
"INSIG2",2.57473551420814e-11,1.49852297560204,0.599,0.539,4.45995685771134e-07
"FKBP2",2.65780615245512e-11,-0.571643996575801,0.169,0.342,4.60385181728276e-07
"GIT2",2.74402993693171e-11,0.749396919468932,0.726,0.775,4.75320865675311e-07
"FAR2",2.79612347837651e-11,-0.589994733889225,0.229,0.45,4.84344508924379e-07
"VPS25",2.83226857363607e-11,-0.65342812059046,0.153,0.319,4.90605562325241e-07
"TERF2IP",2.84046393842821e-11,1.40798718198967,0.536,0.455,4.92025163414535e-07
"RAB11B",2.86808535618256e-11,-0.667797448578709,0.287,0.593,4.96809745397943e-07
"PNKD",3.00520786463725e-11,-0.77248943297458,0.203,0.416,5.20562106312465e-07
"SELENOK",3.02377195445437e-11,-0.72128208091363,0.185,0.366,5.23777777950587e-07
"RAB29",3.11794220752256e-11,-1.28364659329204,0.149,0.397,5.40089949187058e-07
"ENAH",3.33419381390451e-11,0.846678695725718,0.746,0.836,5.77549052444539e-07
"ZNF84",3.35305186495126e-11,1.24218495475021,0.553,0.463,5.80815644046858e-07
"DST",3.57459835108292e-11,0.655078369874219,0.947,0.998,6.19191926374584e-07
"ARHGEF2",3.722846789121e-11,1.41858944039983,0.562,0.474,6.44871520811539e-07
"FANCD2",3.73300116150538e-11,-0.670028054040055,0.224,0.405,6.46630461195962e-07
"FERMT1",3.85053813313537e-11,-1.72213786259054,0.09,0.339,6.66990215421708e-07
"KPNA5",4.0044462231822e-11,1.84534917610276,0.523,0.434,6.9365017477962e-07
"SLC4A4",4.07950654394522e-11,2.13608512433727,0.594,0.543,7.06652123542191e-07
"MIPOL1",4.08020611478719e-11,1.59033823662376,0.631,0.577,7.06773303203437e-07
"FEM1B",4.23481966011683e-11,-0.528542749120016,0.294,0.523,7.33555461525438e-07
"ARHGEF4",4.29379823901132e-11,-0.614816712386567,0.202,0.434,7.4377173096154e-07
"FAM24B",4.34171926910408e-11,1.92885583414333,0.275,0.15,7.52072611794209e-07
"FBXL13",4.40278350731576e-11,-0.680240477164888,0.334,0.596,7.62650159137236e-07
"ALDH6A1",4.45310466973304e-11,-0.536991961849509,0.15,0.326,7.71366790891158e-07
"CAT",4.72019861465553e-11,-0.539289766327942,0.276,0.512,8.17632804030631e-07
"SUPT3H",4.84731036074289e-11,1.11017500598058,0.796,0.829,8.39651100687884e-07
"SLC35F2",4.85073020060541e-11,-0.749853197994381,0.304,0.593,8.40243485348869e-07
"ATF7IP",4.95140375655042e-11,0.727871929124783,0.776,0.856,8.57682158709663e-07
"PLCXD2",5.00276428666639e-11,2.86382988738608,0.293,0.137,8.66578829736352e-07
"MGME1",5.00954194225902e-11,1.29612958714589,0.455,0.369,8.67752855238108e-07
"RAB11FIP3",5.16017135486003e-11,1.26571262172201,0.707,0.744,8.93844882088854e-07
"TBCEL",5.19048886655171e-11,-0.535227792898772,0.288,0.522,8.99096481464088e-07
"FERMT2",5.41745137726496e-11,-0.536602317210289,0.587,0.838,9.38410927569836e-07
"TTC19",5.44685080376154e-11,1.10939768669721,0.652,0.671,9.43503496227573e-07
"MORN1",6.32735145110203e-11,-0.500441561776306,0.229,0.444,1.09602381835989e-06
"SLCO5A1",6.37514539794142e-11,2.10605835021467,0.305,0.171,1.10430268583141e-06
"PMPCA",6.46467677806577e-11,-0.561845875093582,0.248,0.461,1.11981131149655e-06
"DACH1",6.69399000262477e-11,-0.836899784135569,0.169,0.342,1.15953294825466e-06
"TXNDC16",6.82553172882883e-11,-0.929115456733656,0.143,0.33,1.18231860606773e-06
"FRMD6",7.06843842626952e-11,3.13476824563843,0.549,0.446,1.22439490419841e-06
"TRIM28",7.13194638981041e-11,-0.570637239202153,0.325,0.545,1.23539575364296e-06
"SLC39A11",7.45522063000774e-11,1.06673059059758,0.701,0.766,1.29139331752994e-06
"HMGN1",7.77863239554526e-11,-0.539104212769252,0.483,0.792,1.34741470355635e-06
"TTLL12",8.03117785582033e-11,-0.5717989467101,0.252,0.476,1.3911606281852e-06
"VPS9D1",8.03800956738561e-11,-0.51706327048423,0.222,0.397,1.39234401726254e-06
"BARD1",8.27912980411899e-11,1.44914759409308,0.381,0.246,1.43411086466949e-06
"PALS2",8.33490669961237e-11,1.10531374413866,0.69,0.713,1.44377253850686e-06
"C6orf120",8.58099590597023e-11,-1.05874746578559,0.122,0.304,1.48640011083216e-06
"AAGAB",8.82130612043871e-11,-0.610658998492985,0.458,0.748,1.52802664618239e-06
"TIAM2",8.97289451107898e-11,1.47312633630403,0.673,0.778,1.5542847872091e-06
"FAM120B",8.99086194958016e-11,0.846014375396697,0.797,0.894,1.55739710690627e-06
"SYT13",9.62003891351281e-11,2.3046384674543,0.422,0.287,1.66638314059869e-06
"GMPPB",9.69498061790125e-11,-1.09709411087244,0.103,0.261,1.67936454263285e-06
"PBXIP1",9.78628611008419e-11,-0.514023962743394,0.27,0.483,1.69518047998878e-06
"FBXO17",1.02786373873862e-10,1.52349885317311,0.641,0.567,1.78046556824303e-06
"SYNGAP1",1.03080089553587e-10,1.60833217771204,0.454,0.304,1.78555331124724e-06
"MICAL3",1.03111710510495e-10,0.6580241214363,0.904,0.965,1.78610104946279e-06
"APOL6",1.0766538839403e-10,-0.675529175497681,0.25,0.464,1.8649798577614e-06
"ARHGAP21",1.08234807294229e-10,0.690547295305079,0.765,0.87,1.87484333195064e-06
"GLI3",1.12485684169005e-10,1.15721826014626,0.523,0.401,1.9484770211755e-06
"CHMP2A",1.13061871563878e-10,-0.60368417856717,0.193,0.382,1.95845773922949e-06
"LRP11",1.13861395521154e-10,1.28070121889986,0.551,0.501,1.97230709321743e-06
"CD99L2",1.15254017080876e-10,1.69102765582026,0.584,0.527,1.99643008387493e-06
"PIK3AP1",1.16972064776605e-10,-1.47468972149328,0.148,0.347,2.02619010606035e-06
"WNT5A",1.17726844901132e-10,-0.522996290309568,0.153,0.311,2.0392644073774e-06
"PPP3CC",1.22889710709937e-10,-0.607808705578392,0.464,0.673,2.12869556891752e-06
"TECPR1",1.24085641945184e-10,-0.698505094980753,0.163,0.334,2.14941148977447e-06
"PGM2",1.27435382278995e-10,-0.652082314238569,0.203,0.393,2.20743569183675e-06
"SIGMAR1",1.2750093502538e-10,-0.881299198688049,0.193,0.407,2.20857119650964e-06
"FAM149A",1.30859438511919e-10,2.65409144712911,0.564,0.622,2.26674719390347e-06
"SLC25A39",1.31267539763863e-10,-0.548658388221016,0.212,0.369,2.27381632378964e-06
"SPCS1",1.31788784294074e-10,-0.95450915069495,0.168,0.386,2.28284532154195e-06
"ZFP90",1.32828148384636e-10,1.57753048176181,0.48,0.351,2.30084918631866e-06
"A4GALT",1.34524017837575e-10,-0.747326458925855,0.174,0.395,2.33022503698248e-06
"ACTR1A",1.41630028308682e-10,-0.655795559696756,0.299,0.549,2.45331535036298e-06
"LPIN2",1.44229139888384e-10,1.61996416593509,0.584,0.626,2.49833716114659e-06
"EMC10",1.45811829816317e-10,-0.86796847419728,0.265,0.531,2.52575251607824e-06
"PARP16",1.50612821796641e-10,2.23858408545001,0.258,0.103,2.60891529916141e-06
"SARS2",1.53951126945372e-10,-1.08416337361764,0.117,0.293,2.66674142094773e-06
"GRK2",1.56753691972771e-10,-0.530818964440683,0.229,0.421,2.71528745235234e-06
"SKAP2",1.57644888356998e-10,1.11115308828203,0.785,0.831,2.73072475611992e-06
"AGPS",1.64860303410353e-10,0.870037916761276,0.704,0.728,2.85571017567414e-06
"JDP2",1.66510011224705e-10,-0.864562430719024,0.123,0.318,2.88428641443434e-06
"GATA6",1.66991274252017e-10,1.55883587209117,0.331,0.191,2.89262285259344e-06
"RECQL",1.67448951790562e-10,1.48387739855166,0.492,0.377,2.90055074291611e-06
"NLGN2",1.7307051475029e-10,1.49959516427794,0.403,0.274,2.99792745650453e-06
"KLHL18",1.75999196908385e-10,-0.570545567563737,0.396,0.7,3.04865808884704e-06
"CORO1B",1.80644200474181e-10,-0.76027618776328,0.154,0.333,3.12911884061376e-06
"FAM13B",1.80795198251639e-10,0.878310149414567,0.707,0.794,3.13173442411489e-06
"SLC35D1",1.82280753082879e-10,1.65978738186451,0.416,0.28,3.15746720490164e-06
"POGLUT3",1.83232373398672e-10,1.67879888604465,0.343,0.188,3.1739511720118e-06
"PRKAA2",1.86368725905021e-10,1.24062599870037,0.706,0.653,3.22827907012678e-06
"CRYM",2.005832128369e-10,-1.48390096260236,0.11,0.321,3.47450241276078e-06
"LOXL2",2.06748790736987e-10,-0.841531149623637,0.708,0.913,3.58130255314609e-06
"SYPL1",2.22784885138802e-10,-0.635722568797051,0.395,0.682,3.85907978037434e-06
"EIF3G",2.2395862986929e-10,-0.521507364948628,0.236,0.444,3.87941138659584e-06
"FBXW5",2.33885368312746e-10,-0.920540367447913,0.118,0.293,4.05136234991338e-06
"RHOT1",2.34728016534707e-10,1.26087678257005,0.515,0.433,4.0659587024142e-06
"NEU1",2.37773240247911e-10,-0.634738384381345,0.233,0.478,4.11870806757431e-06
"STOM",2.47705122579615e-10,1.32028175984972,0.502,0.395,4.29074813332409e-06
"TTC39B",2.59654933579932e-10,-0.529999438689136,0.184,0.425,4.49774275947159e-06
"SLC25A44",2.60599268020715e-10,-0.66305882262962,0.266,0.457,4.51410052065482e-06
"PJA2",2.63561730184996e-10,0.606312145775839,0.7,0.813,4.5654162902645e-06
"ZNF519",2.96146088708001e-10,2.14834069998103,0.332,0.218,5.1298425486e-06
"PCSK6",2.96766015913836e-10,2.50547495284334,0.564,0.559,5.14058092765946e-06
"EPB41L4B",2.98276384421359e-10,-0.785761119544814,0.188,0.442,5.16674353094679e-06
"NUP62",3.07494659807041e-10,-0.760756310745376,0.228,0.449,5.32642249717757e-06
"STIL",3.31118945009945e-10,-0.750985281279689,0.319,0.533,5.73564236546226e-06
"DNAH1",3.49083747076061e-10,-0.751708106374143,0.181,0.351,6.04682866685153e-06
"B3GNT5",3.53804822756047e-10,1.37079763795425,0.353,0.232,6.12860713978025e-06
"HMGA2",3.5639064841488e-10,-0.573991624274979,0.686,0.938,6.17339881184256e-06
"NET1",3.60770780059893e-10,-0.596249152850835,0.359,0.586,6.24927145219747e-06
"TMBIM1",3.71989630662893e-10,-0.616163202142852,0.357,0.597,6.44360438234263e-06
"TBX19",3.74705469690319e-10,2.0739558899007,0.265,0.125,6.49064814597571e-06
"DMD",3.77398469545416e-10,2.56181342558281,0.329,0.184,6.53729628946569e-06
"LCMT1",3.77905634699155e-10,-0.678329785972691,0.3,0.494,6.54608140425877e-06
"FPGT",3.81586702528781e-10,1.99251964497551,0.317,0.188,6.60984486120355e-06
"GALNT4",3.82584168476492e-10,-0.674561508840953,0.247,0.463,6.62712296634979e-06
"GAS6",3.88250699216931e-10,1.45508626637037,0.39,0.244,6.72527861183568e-06
"ARHGAP4",4.14353308358138e-10,-0.502775505574842,0.233,0.45,7.17742800737967e-06
"MYCBP",4.26129944903766e-10,-1.22992964199809,0.134,0.353,7.38142290562304e-06
"WDR77",4.30990786152165e-10,-0.713108419975188,0.216,0.403,7.4656223977278e-06
"OGFOD3",4.63102228344323e-10,-0.780291485062805,0.129,0.306,8.02185679938037e-06
"VPS52",4.66270661117911e-10,-0.544345130588992,0.271,0.522,8.07674039188446e-06
"GLIS2",4.71986479132867e-10,1.67774191603595,0.338,0.209,8.17574979153953e-06
"PSPH",4.7315132670191e-10,1.54937161050184,0.377,0.219,8.19592728113048e-06
"LIPH",4.82442886614642e-10,-1.39204003894615,0.155,0.311,8.35687568193883e-06
"HHAT",4.95306500401378e-10,2.21586595436055,0.543,0.454,8.57969919995268e-06
"KIF21A",5.0663630535966e-10,1.20171871417137,0.648,0.663,8.77595408144003e-06
"TNRC6A",5.11048631333601e-10,0.67166511913067,0.815,0.917,8.85238439196064e-06
"HPS3",5.17362605294698e-10,1.47899993335514,0.494,0.409,8.96175504891475e-06
"MIEF2",5.19112443715488e-10,-1.64562142624839,0.082,0.261,8.99206575003969e-06
"PI4K2A",5.21640108734811e-10,-0.500455185176123,0.258,0.481,9.03584996350439e-06
"SSH1",6.23641418067639e-10,1.44963411011885,0.635,0.632,1.08027166437677e-05
"TMEM127",6.24107364972705e-10,-0.57118539373546,0.303,0.533,1.08107877760572e-05
"RUNX2",6.76152486814095e-10,1.48498296637976,0.623,0.559,1.17123133765938e-05
"GIPC2",6.91279021332436e-10,1.73474591446392,0.47,0.344,1.19743352075205e-05
"SLC25A32",7.00385881862609e-10,1.31641051100472,0.485,0.39,1.21320842456241e-05
"PXN",7.03996418463156e-10,0.934331287274181,0.757,0.843,1.21946259606188e-05
"RBM42",7.13785162442494e-10,-0.525930335589357,0.223,0.404,1.23641865838289e-05
"ZBTB24",7.6016686987449e-10,1.75955801804298,0.353,0.225,1.31676105199659e-05
"PAQR7",7.72581951884923e-10,-0.506433251371672,0.206,0.343,1.33826645705506e-05
"DEPDC1B",7.75248625665559e-10,-0.648021503435616,0.221,0.426,1.34288566937788e-05
"UBA5",8.22418929692992e-10,1.88362807801469,0.591,0.529,1.4245940700142e-05
"USP43",8.23866320920848e-10,-0.973839774600438,0.339,0.54,1.42710124109909e-05
"B4GALT4",8.78788082695328e-10,1.4163134294115,0.397,0.3,1.52223671684485e-05
"ADCY7",9.51858977131794e-10,1.34562024403839,0.384,0.282,1.64881012018769e-05
"ZFYVE9",9.56979575923677e-10,1.09221881825183,0.676,0.722,1.65768002141499e-05
"FKBP5",9.92095216212751e-10,2.03166505992979,0.374,0.179,1.71850733352373e-05
"NADK2",1.03483648674003e-09,1.53564556331178,0.442,0.296,1.79254376233108e-05
"COG6",1.04564573312255e-09,1.39623572283116,0.6,0.512,1.81126753891489e-05
"NRIP1",1.07102266224121e-09,0.937138309703157,0.895,0.967,1.85522545553422e-05
"STK11",1.16198615122959e-09,-0.716501573767262,0.239,0.468,2.0127924111599e-05
"DPP3",1.17998068484515e-09,-0.676974397502413,0.182,0.374,2.04396254228876e-05
"CHD1",1.18826937776265e-09,0.654041361936166,0.825,0.916,2.05832021616046e-05
"SPOUT1",1.20461045933662e-09,-0.897940778623016,0.106,0.252,2.0866262376629e-05
"TRAM2",1.21405433418699e-09,1.77128647426657,0.549,0.519,2.10298491767871e-05
"KANTR",1.22208733590584e-09,1.31813213217084,0.617,0.562,2.11689968325609e-05
"USP20",1.23704716595033e-09,-0.73383581974142,0.126,0.309,2.14281310085916e-05
"RNF167",1.24216816482101e-09,-0.576699707438882,0.18,0.354,2.15168369510296e-05
"AHI1",1.43416782209333e-09,1.48127879949946,0.738,0.861,2.48426550143007e-05
"RARS1",1.45572305194145e-09,-0.547580428297254,0.588,0.816,2.52160347057298e-05
"COL5A2",1.52066193220102e-09,2.8578318189068,0.259,0.111,2.63409059895861e-05
"FAM219A",1.61183607590058e-09,1.32260215356706,0.638,0.567,2.79202245067498e-05
"RNF180",1.62621815773329e-09,-1.14443138079945,0.099,0.26,2.8169350928256e-05
"UBE2D1",1.76627618145138e-09,-0.749672436276241,0.254,0.449,3.05954360151008e-05
"DCAF11",1.78204044284033e-09,-0.793637534359181,0.206,0.429,3.08685045508803e-05
"ATXN2",1.86527325398336e-09,0.6017937030098,0.818,0.916,3.23102633054997e-05
"DCTN6",1.87874766301177e-09,-0.708314776257778,0.143,0.311,3.25436670186899e-05
"TM2D2",1.90521324940199e-09,-1.01109811172337,0.119,0.28,3.30021039061413e-05
"DNAJB4",1.91360333898807e-09,1.79465890501522,0.288,0.151,3.31474370379513e-05
"KCNMB3",1.93819597392677e-09,1.78082522598791,0.33,0.182,3.35734306603595e-05
"ZNF26",1.96848137045238e-09,1.00616602544659,0.547,0.513,3.40980342989761e-05
"ACBD3",1.99938456251999e-09,1.0076174192333,0.634,0.676,3.46333393919713e-05
"ACADM",2.03224402228975e-09,1.33672134945337,0.473,0.434,3.52025309541031e-05
"DCAF12",2.15836683291362e-09,-0.565864577197363,0.223,0.446,3.73872302797297e-05
"HSPB1",2.21797881924923e-09,1.46665270502126,0.41,0.346,3.84198291070351e-05
"HOXC4",2.26400357438332e-09,1.61605270653169,0.301,0.169,3.92170699154679e-05
"PGAP6",2.26826802597039e-09,-0.645541999770268,0.192,0.357,3.92909387458591e-05
"PRDX4",2.2821657244883e-09,1.66627517888454,0.336,0.213,3.95316746795863e-05
"CEP126",2.2847070256621e-09,1.50341484168947,0.44,0.306,3.95756950985188e-05
"HDHD5",2.30039781061705e-09,1.59684901580067,0.308,0.2,3.98474908755085e-05
"PHF20",2.37112061929426e-09,0.636379311360794,0.77,0.855,4.10725513674152e-05
"TADA2B",2.47484192534001e-09,-0.572131143031015,0.152,0.312,4.28692118307397e-05
"PHKA1",2.4781892524669e-09,1.53164777718321,0.343,0.226,4.29271942312317e-05
"GNA11",2.58591540387484e-09,-0.520196884912127,0.27,0.515,4.47932266259199e-05
"TRIT1",2.61878625912343e-09,1.39774222270422,0.565,0.463,4.5362615580536e-05
"TTYH3",2.63753728093066e-09,1.72546259739978,0.622,0.665,4.56874207802809e-05
"TRPM4",2.84683062641473e-09,-1.15069009556692,0.145,0.317,4.93128001107559e-05
"SF3B3",2.9694239488867e-09,0.821220192451184,0.671,0.754,5.14363616426154e-05
"RNF157",3.10998136078347e-09,-0.791118220128101,0.237,0.455,5.38710971314913e-05
"ERI3",3.25187168115759e-09,1.00162129393304,0.662,0.681,5.63289212610117e-05
"LIG4",3.40565042413848e-09,-0.851789455722445,0.133,0.319,5.89926766469268e-05
"STK17B",3.45173877877816e-09,-0.514004229577377,0.36,0.566,5.97910191259952e-05
"PRIMPOL",3.46104499171963e-09,1.60482916471945,0.365,0.246,5.99522213465675e-05
"BBC3",3.48119387067152e-09,-1.06067328428934,0.15,0.314,6.03012402277721e-05
"ATG4C",3.82093008273273e-09,1.80990133013621,0.344,0.207,6.61861508930963e-05
"KIAA1549",3.90923989635805e-09,-0.571346678946321,0.338,0.574,6.77158534847141e-05
"ZFYVE19",3.93717663390768e-09,-1.09545293977147,0.098,0.259,6.81997736525488e-05
"RFX5",4.00476278695987e-09,-0.652346370218918,0.187,0.335,6.93705009957188e-05
"TMEM254",4.07875561417452e-09,-0.810171110995485,0.113,0.27,7.06522047487311e-05
"WASHC3",4.1210520022198e-09,1.81234014777386,0.453,0.289,7.13848627824514e-05
"SLX4IP",4.12431619840835e-09,0.838514642718513,0.675,0.72,7.14414051888295e-05
"CDK9",4.13888546542285e-09,-0.580649446068839,0.205,0.382,7.16937740320545e-05
"NUP58",4.21383379872893e-09,1.00091097529387,0.716,0.775,7.29920290615826e-05
"RFX7",4.41218937855632e-09,0.722252363743294,0.766,0.862,7.64279444153526e-05
"YJU2",4.4162357106287e-09,-0.691199616527089,0.136,0.274,7.64980349795103e-05
"B3GALNT1",4.43994180754377e-09,2.29327193032179,0.29,0.132,7.69086719902732e-05
"RMND1",4.48291081042555e-09,1.46383644646797,0.546,0.477,7.76529810581913e-05
"SLC13A3",4.79062704496938e-09,2.02387611358867,0.312,0.159,8.29832416729595e-05
"CALU",4.81182590997779e-09,0.769950778336385,0.717,0.865,8.33504484126353e-05
"ABHD12",4.92010749012595e-09,1.35033333821936,0.561,0.487,8.52261019439617e-05
"RRP1",4.94074780637510e-09,-0.687093873657574,0.181,0.35,8.55836335020294e-05
"DTWD1",5.25966160411615e-09,1.29315428215884,0.44,0.371,9.11078583064999e-05
"FAM210B",5.28564940756901e-09,-0.882754313661976,0.116,0.285,9.15580190379103e-05
"CEP250",5.31617601226324e-09,1.10020513631381,0.567,0.491,9.20868008844239e-05
"IGFBP3",5.36862636135323e-09,1.87966067538064,0.81,0.94,9.29953458313606e-05
"MIER1",5.60425626573546e-09,0.772458764909727,0.686,0.811,9.70769270350696e-05
"BTG2",5.88695132861198e-09,-1.0907089337839,0.195,0.387,0.000101973770914217
"FAM83H",6.3131162924492e-09,-0.763830916215145,0.3,0.536,0.000109355800417805
"CATSPER2",6.49498652658387e-09,-0.5586529038065,0.135,0.324,0.000112506156613486
"LRGUK",6.56062221115445e-09,-0.555907548627478,0.175,0.361,0.000113643097941617
"TSPAN17",6.63406843616727e-09,-0.590401139523759,0.241,0.41,0.00011491533345129
"BPGM",6.7219269714069e-09,-1.27003884187264,0.105,0.252,0.00011643721899871
"DOCK4",6.72393911078627e-09,0.791009608713266,0.826,0.906,0.00011647207327704
"TNS2",6.75926718554266e-09,1.91852315026899,0.25,0.131,0.00011708402618797
"MID1IP1",7.19405775659244e-09,-0.511035338114681,0.266,0.463,0.000124615468459694
"DTX3L",7.2393927657026e-09,-0.57374509599011,0.365,0.645,0.0001254007614875
"GPD1L",7.29096167626433e-09,-0.559977490210737,0.133,0.257,0.000126294038156251
"SRPX2",7.92709946058585e-09,2.29367393245852,0.311,0.182,0.000137313216856268
"ME3",7.95392210853939e-09,1.39207344617664,0.563,0.454,0.000137777838764119
"AHDC1",8.27280349450385e-09,1.65259764818904,0.503,0.364,0.000143301502131796
"PIP4P2",8.30656307559473e-09,1.59493043179076,0.403,0.238,0.000143886285595452
"BCL2L11",8.4251652226885e-09,-0.618154580830729,0.206,0.351,0.00014594071198741
"OAS3",8.83587742506501e-09,1.50059685294157,0.439,0.365,0.000153055068756976
"DUSP3",8.95680693545352e-09,-0.677029507476831,0.364,0.649,0.000155149809735926
"CGNL1",8.98058277926257e-09,0.589301978203853,0.412,0.668,0.000155561654902386
"ALAS1",8.99978495292932e-09,-0.730773624570861,0.221,0.43,0.000155894274954642
"PAFAH2",9.03361369637342e-09,-0.702817618609905,0.119,0.271,0.00015648025644858
"NFKBIB",9.17884432758508e-09,-0.827701254110591,0.163,0.348,0.000158995941442429
"NDRG3",9.46477617790158e-09,1.14118686948165,0.398,0.342,0.000163948852953611
"PIAS2",1.02629534587654e-08,0.8442543403063,0.713,0.723,0.000177774879812735
"USP10",1.03284607878974e-08,0.510431579278518,0.758,0.91,0.000178909597767959
"FBXO30",1.08248319642416e-08,1.68271521957991,0.403,0.302,0.000187507739284593
"NPEPL1",1.09328899278969e-08,2.18469274846164,0.475,0.419,0.00018937951933103
"PIM3",1.11030839708911e-08,-0.791650462302864,0.159,0.325,0.000192327620543775
"LAMP2",1.11807039844123e-08,1.11858264812765,0.686,0.808,0.00019367215441799
"EGF",1.14460734163577e-08,-1.18865256364815,0.117,0.302,0.000198268883718148
"FAM171A1",1.15100042207072e-08,1.38109185398262,0.518,0.384,0.000199376293111091
"HABP2",1.15402986555903e-08,-0.52461764789773,0.181,0.363,0.000199901053312136
"SLC12A7",1.18904808438185e-08,-0.74707496890773,0.273,0.462,0.000205966909176623
"KLHL22",1.21403291221188e-08,1.46734106431585,0.434,0.304,0.000210294781053342
