"","x"
"9851","RBFOX3"
"9852","ATP5MG"
"9853","TBC1D16"
"9854","TEPSIN"
"9855","MYO5B"
"9856","ACAA2"
"9857","STIM1"
"9858","RRM1"
"9859","TRIM68"
"9860","MMP26"
"9861","OR51B5"
"9862","FN3K"
"9863","PRRT2"
"9864","ZNF23"
"9865","IRGQ"
"9866","ZNF226"
"9867","ZNF180"
"9868","PPP2R3B"
"9869","ZNF668"
"9870","ZNF646"
"9871","VKORC1"
"9872","CA4"
"9873","SMG8"
"9874","TPM4"
"9875","RAB8A"
"9876","GPX4"
"9877","MIDN"
"9878","JSRP1"
"9879","NIBAN3"
"9880","KLHL26"
"9881","GATAD2A"
"9882","MVD"
"9883","CDT1"
"9884","TRAPPC2L"
"9885","ANKRD11"
"9886","SPATA33"
"9887","RSKR"
"9888","PROCA1"
"9889","RPL13"
"9890","ZNF641"
"9891","CACNB3"
"9892","DHRS13"
"9893","TP53I13"
"9894","KMT2D"
"9895","CORO6"
"9896","RHEBL1"
"9897","TUBA1A"
"9898","TUBA1C"
"9899","ZNF610"
"9900","ZNF528"
"9901","ZNF701"
"9902","SERTAD3"
"9903","NCKAP5L"
"9904","RAB4B"
"9905","GPD1"
"9906","PROSER3"
"9907","CYP2S1"
"9908","AXL"
"9909","NFKBID"
"9910","TMC4"
"9911","LAIR1"
"9912","TTYH1"
"9913","LENG8"
"9914","CDC42EP5"
"9915","TMEM145"
"9916","ZNF526"
"9917","TRAPPC9"
"9918","ZNF146"
"9919","ZNF283"
"9920","SPINT2"
"9921","C19orf33"
"9922","YIF1B"
"9923","DNAAF3"
"9924","PSCA"
"9925","DAPK3"
"9926","EEF2"
"9927","CHAF1A"
"9928","UBXN6"
"9929","HDGFL2"
"9930","SEMA6B"
"9931","ZNF444"
"9932","NXN"
"9933","TLCD3A"
"9934","GLOD4"
"9935","MFSD3"
"9936","GPT"
"9937","KIFC2"
"9938","SLC43A2"
"9939","RILP"
"9940","SERPINF2"
"9941","WDR81"
"9942","SRR"
"9943","TSR1"
"9944","TRPV3"
"9945","HSD11B1L"
"9946","CYB5D2"
"9947","KLK6"
"9948","ZNF83"
"9949","KRT80"
"9950","OTUB1"
"9951","ANGPTL4"
"9952","CD320"
"9953","SPRYD3"
"9954","IGFBP6"
"9955","SOAT2"
"9956","ZNF558"
"9957","NDUFV1"
"9958","CDK2AP2"
"9959","NUDT8"
"9960","PRDX2"
"9961","ZNF232"
"9962","MIS12"
"9963","CD300A"
"9964","TEKT1"
"9965","HID1"
"9966","MRPL58"
"9967","ATP5PD"
"9968","TMEM88"
"9969","EVPL"
"9970","SRP68"
"9971","MGAT5B"
"9972","TK1"
"9973","TMEM68"
"9974","GHDC"
"9975","FAM234A"
"9976","ZNF598"
"9977","RAB26"
"9978","MLST8"
"9979","E4F1"
"9980","ECI1"
"9981","CASKIN1"
"9982","ABCA3"
"9983","KCTD5"
"9984","SRRM2"
"9985","ZNF597"
"9986","NLRC3"
"9987","SDHAF2"
"9988","DDB1"
"9989","VPS37C"
"9990","VWCE"
"9991","BEST1"
"9992","FTH1"
"9993","BSCL2"
"9994","POLR2G"
"9995","SLC3A2"
"9996","PLAAT5"
"9997","SPINDOC"
"9998","ATG16L2"
"9999","C2CD3"
"10000","TRANK1"
"10001","TTC21A"
"10002","RPSA"
"10003","ENTPD3"
"10004","CTNNB1"
"10005","ULK4"
"10006","FADD"
"10007","LTBP3"
"10008","SAC3D1"
"10009","BATF2"
"10010","SLC22A11"
"10011","SF1"
"10012","MAP4K2"
"10013","MAJIN"
"10014","CCDC88B"
"10015","SCARA3"
"10016","PBK"
"10017","COPS6"
"10018","PAFAH1B2"
"10019","ANKS3"
"10020","NUDT16L1"
"10021","KIAA1586"
"10022","RAB4A"
"10023","OR1F1"
"10024","SETD5"
"10025","VASN"
"10026","FAM83B"
"10027","THAP9"
"10028","RNF187"
"10029","HOOK3"
"10030","MAPK1IP1L"
"10031","DDIT4"
"10032","RBPJ"
"10033","LMBRD1"
"10034","ZCCHC4"
"10035","TTC39C"
"10036","GLYCTK"
"10037","GNG4"
"10038","UBTD2"
"10039","POLR2J3"
"10040","NKIRAS2"
"10041","DNAJC7"
"10042","IRF2BP2"
"10043","NT5DC2"
"10044","COA6"
"10045","KIF5C"
"10046","MGAT2"
"10047","BMI1"
"10048","THAP11"
"10049","MMADHC"
"10050","PDHB"
"10051","PXK"
"10052","H1-4"
"10053","PCMTD1"
"10054","KCTD6"
"10055","MPLKIP"
"10056","ACOX2"
"10057","FAM107A"
"10058","IRF2"
"10059","SCN11A"
"10060","ARF4"
"10061","SEPTIN2"
"10062","FILIP1L"
"10063","MFSD2A"
"10064","DTYMK"
"10065","TAP1"
"10066","ING5"
"10067","ATG4B"
"10068","BDKRB2"
"10069","MLKL"
"10070","RFWD3"
"10071","MTNR1A"
"10072","KLHL30"
"10073","COG7"
"10074","CDC40"
"10075","STIP1"
"10076","RAB31"
"10077","REEP4"
"10078","TNXB"
"10079","BMP1"
"10080","ATXN2L"
"10081","PHYHIP"
"10082","CCDC110"
"10083","POLR3D"
"10084","FEN1"
"10085","CAVIN2"
"10086","MTCL1"
"10087","HEXIM2"
"10088","FNTA"
"10089","SERINC2"
"10090","TRAPPC11"
"10091","COL3A1"
"10092","ING2"
"10093","CDKN2AIP"
"10094","SNRNP48"
"10095","TMEM223"
"10096","SLC20A2"
"10097","DYNLRB2"
"10098","TMUB2"
"10099","STAT3"
"10100","ZSWIM1"
"10101","ADAM9"
"10102","ADAM18"
"10103","WFDC13"
"10104","AXIN2"
"10105","NDUFS5"
"10106","ZNF30"
"10107","LRATD2"
"10108","LDLRAD4"
"10109","KCTD19"
"10110","SLC16A4"
"10111","IL7R"
"10112","TMEM208"
"10113","LRP1B"
"10114","AHCYL1"
"10115","DNAJC21"
"10116","PKIG"
"10117","NPNT"
"10118","SEMA4C"
"10119","CNNM3"
"10120","GSTM4"
"10121","TET2"
"10122","CXXC4"
"10123","TCTN2"
"10124","SHOX2"
"10125","PPIP5K1"
"10126","TSPAN5"
"10127","ABHD15"
"10128","ZBTB5"
"10129","CHTF8"
"10130","ADAL"
"10131","LCMT2"
"10132","SNTB2"
"10133","ZNF507"
"10134","STX18"
"10135","ZBTB49"
"10136","GFM1"
"10137","FSTL5"
"10138","DDX19A"
"10139","ANKRD49"
"10140","USP39"
"10141","TNIP2"
"10142","C2orf68"
"10143","TMEM150A"
"10144","RNF181"
"10145","VAMP5"
"10146","LRRC28"
"10147","MAT2A"
"10148","ZNF608"
"10149","SLC35G2"
"10150","INPP5D"
"10151","LETM1"
"10152","CTRB1"
"10153","TMEM129"
"10154","PPIC"
"10155","SPRY3"
"10156","CEP120"
"10157","STXBP6"
"10158","MFF"
"10159","GRM5"
"10160","LGALS9"
"10161","CPLX1"
"10162","PXDC1"
"10163","E2F6"
"10164","FEM1B"
"10165","COMMD8"
"10166","ATP5ME"
"10167","UQCRFS1"
"10168","SLC49A3"
"10169","COL4A3"
"10170","MAP2K1"
"10171","HNRNPH1"
"10172","IRS1"
"10173","MECP2"
"10174","UPF3A"
"10175","ZBBX"
"10176","ACTBL2"
"10177","ROR2"
"10178","AR"
"10179","DHRSX"
"10180","VXN"
"10181","HSPBAP1"
"10182","ASMTL"
"10183","SLC25A6"
"10184","CHST14"
"10185","PARM1"
"10186","CSNK1G1"
"10187","FAM110B"
"10188","ODAD2"
"10189","AFAP1L2"
"10190","ZNF354A"
"10191","ATF5"
"10192","UBE2V2"
"10193","ZBTB43"
"10194","CPT1C"
"10195","PCSK9"
"10196","XPO6"
"10197","MN1"
"10198","APEX2"
"10199","NSMCE1"
"10200","CCDC126"
"10201","NPIPB12"
"10202","RAB3B"
"10203","CD2BP2"
"10204","RGS14"
"10205","TBC1D10B"
"10206","LMAN2"
"10207","RAB24"
"10208","PRELID1"
"10209","THBS3"
"10210","CA5B"
"10211","SLC50A1"
"10212","EFNA1"
"10213","NPIPB3"
"10214","SH3TC2"
"10215","CXCL11"
"10216","ZRSR2"
"10217","NMD3"
"10218","ADRB2"
"10219","B3GALNT1"
"10220","GPRIN1"
"10221","KCNAB1"
"10222","MRPL1"
"10223","PGM2"
"10224","STK32A"
"10225","IL1RAPL1"
"10226","P2RY12"
"10227","MINAR1"
"10228","SLC33A1"
"10229","SNUPN"
"10230","CRADD"
"10231","SIN3A"
"10232","ARL13B"
"10233","PTK2"
"10234","RSPH10B2"
"10235","PTAFR"
"10236","PTPN9"
"10237","NPR1"
"10238","KCNK9"
"10239","CXCL8"
"10240","SCN9A"
"10241","RASSF6"
"10242","COL22A1"
"10243","SDC2"
"10244","MMGT1"
"10245","TM2D2"
"10246","HTRA4"
"10247","PLEKHA2"
"10248","CLIC4"
"10249","SLC38A11"
"10250","GPR183"
"10251","CCDC8"
"10252","METTL15"
"10253","ZEB2"
"10254","GJB1"
"10255","PCBP1"
"10256","HINT1"
"10257","DTWD2"
"10258","INO80E"
"10259","BNC1"
"10260","DFFB"
"10261","NFU1"
"10262","ANTXR1"
"10263","CKAP2L"
"10264","C15orf40"
"10265","RAMAC"
"10266","APLF"
"10267","RGPD8"
"10268","HIC2"
"10269","LUZP1"
"10270","HEXD"
"10271","BUB1"
"10272","SPNS1"
"10273","LRRC45"
"10274","CHRNA5"
"10275","CENPX"
"10276","AGPAT2"
"10277","ASPSCR1"
"10278","FASN"
"10279","CNBP"
"10280","MT1E"
"10281","DUS1L"
"10282","GPS1"
"10283","RFNG"
"10284","DCXR"
"10285","ZNF32"
"10286","LDB2"
"10287","RAC3"
"10288","NRG4"
"10289","LIMS1"
"10290","TMEM266"
"10291","NLGN1"
"10292","TAPT1"
"10293","UGP2"
"10294","LINGO1"
"10295","HNRNPF"
"10296","BTD"
"10297","CSGALNACT2"
"10298","TACR3"
"10299","PCDH7"
"10300","ROBO1"
"10301","AVEN"
"10302","CTNND2"
"10303","TRIM56"
"10304","CALML6"
"10305","REPS2"
"10306","MUC3A"
"10307","SYAP1"
"10308","ITGAM"
"10309","TPST1"
"10310","TM4SF4"
"10311","TOR1AIP2"
"10312","TM4SF1"
"10313","OTUD3"
"10314","OTUD7A"
"10315","GUSB"
"10316","BRD3"
"10317","KLF13"
"10318","FRMPD4"
"10319","ZFPM2"
"10320","ZNF764"
"10321","ZNF747"
"10322","ZNF768"
"10323","TMEM42"
"10324","MAP3K2"
"10325","PUSL1"
"10326","SF3B5"
"10327","ZNF35"
"10328","TIGD4"
"10329","IFFO2"
"10330","NLGN2"
"10331","MYO7B"
"10332","CHD3"
"10333","TMEM154"
"10334","MYRIP"
"10335","ALCAM"
"10336","YWHAG"
"10337","UBE2E3"
"10338","CNTROB"
"10339","TRAPPC1"
"10340","ZPLD1"
"10341","KCNAB3"
"10342","FAM153A"
"10343","GPR37L1"
"10344","SIMC1"
"10345","TMEM192"
"10346","NSG2"
"10347","SPDYE5"
"10348","SERPINA6"
"10349","ZNF778"
"10350","NIPA1"
"10351","UBE2E1"
"10352","HNRNPA3"
"10353","SIK2"
"10354","RNF150"
"10355","CCDC144A"
"10356","HOXD4"
"10357","CHRNB1"
"10358","USP38"
"10359","SLC16A5"
"10360","NANP"
"10361","ADRA1B"
"10362","ADPRM"
"10363","FABP6"
"10364","PWWP2A"
"10365","USP50"
"10366","USP47"
"10367","PDCD6IP"
"10368","ZNF212"
"10369","MRAP"
"10370","FAM161A"
"10371","ZNF282"
"10372","GLB1"
"10373","GON7"
"10374","FAXDC2"
"10375","CRTAP"
"10376","HSPB2"
"10377","CNGB3"
"10378","ELP5"
"10379","CMTM8"
"10380","GABARAP"
"10381","STX8"
"10382","CDK1"
"10383","UBB"
"10384","NFRKB"
"10385","FRMPD2"
"10386","PRDM10"
"10387","B3GNT2"
"10388","FOS"
"10389","TMED10"
"10390","SETMAR"
"10391","SMAD1"
"10392","EMX2"
"10393","TCAF2"
"10394","SEMA3E"
"10395","SLC30A1"
"10396","DCLK2"
"10397","ZNF804A"
"10398","GPRC5C"
"10399","TMEM182"
"10400","KRT8"
"10401","ADORA2B"
"10402","MGMT"
"10403","KRT86"
"10404","HARS1"
"10405","NFXL1"
"10406","DENND5B"
"10407","CD14"
"10408","DNAJC18"
"10409","RIOX1"
"10410","SPATA24"
"10411","RALGAPB"
"10412","PYM1"
"10413","SLC23A1"
"10414","NPAS2"
"10415","KISS1"
"10416","LONRF2"
"10417","NUDT9"
"10418","HSD17B13"
"10419","PA2G4"
"10420","ELOVL6"
"10421","PFKFB3"
"10422","TMC7"
"10423","ARL6IP1"
"10424","SERPINB9"
"10425","SMAGP"
"10426","IRX1"
"10427","CDH2"
"10428","IRX2"
"10429","EMB"
"10430","DLGAP1"
"10431","STAT2"
"10432","NUDCD2"
"10433","IRF2BP1"
"10434","HSPA4"
"10435","FOXA3"
"10436","SLC26A5"
"10437","COMMD5"
"10438","SGCD"
"10439","ZNF16"
"10440","ARMC10"
"10441","RNF34"
"10442","ACYP2"
"10443","TRABD"
"10444","ATF7"
"10445","RASA4B"
"10446","SOCS6"
"10447","CAVIN4"
"10448","ZNF296"
"10449","HOXB9"
"10450","TTLL6"
"10451","POLH"
"10452","SYT9"
"10453","KCNS3"
"10454","KIF5B"
"10455","GPR37"
"10456","AKAP13"
"10457","CDCA4"
"10458","CHCHD7"
"10459","FOXN2"
"10460","FSHR"
"10461","USP32"
"10462","CEL"
"10463","PPM1D"
"10464","GPR27"
"10465","KBTBD2"
"10466","RIOX2"
"10467","TRIAP1"
"10468","LSM3"
"10469","KIAA0232"
"10470","MTSS1"
"10471","TMEM43"
"10472","RNF139"
"10473","RPS9"
"10474","TSEN34"
"10475","GSTA4"
"10476","MSANTD4"
"10477","NDUFA3"
"10478","OSCAR"
"10479","PAQR8"
"10480","NUDT6"
"10481","TANC2"
"10482","PKHD1"
"10483","DNAJC24"
"10484","ZNF160"
"10485","ZNF415"
"10486","CAVIN3"
"10487","DCDC1"
"10488","PDGFD"
"10489","PLAC1"
"10490","S1PR1"
"10491","HS6ST2"
"10492","PYGO1"
"10493","LRRC8E"
"10494","PKIA"
"10495","XKR6"
"10496","TSNARE1"
"10497","FEZ2"
"10498","SOX7"
"10499","C11orf24"
"10500","ALK"
"10501","KYAT1"
"10502","MTM1"
"10503","TRMT61B"
"10504","INSR"
"10505","MFN1"
"10506","NRTN"
"10507","KCNMB3"
"10508","KCNG3"
"10509","ATP6V0E2"
"10510","PRKCE"
"10511","JAGN1"
"10512","TADA3"
"10513","SOCS5"
"10514","C1GALT1C1"
"10515","BBLN"
"10516","MORN4"
"10517","ZNF672"
"10518","ZNF692"
"10519","NAIF1"
"10520","RBKS"
"10521","GRIK1"
"10522","TMEM126A"
"10523","TMEM126B"
"10524","TRIM8"
"10525","NETO2"
"10526","CLDN20"
"10527","CDC42BPG"
"10528","SCAND1"
"10529","JUNB"
"10530","FAM241B"
"10531","TMEM37"
"10532","UGT2B7"
"10533","LRG1"
"10534","SHCBP1"
"10535","SOSTDC1"
"10536","FAM98B"
"10537","ZNF439"
"10538","ZNF440"
"10539","GAA"
"10540","CANT1"
"10541","KCNK3"
"10542","ZDHHC16"
"10543","CHST11"
"10544","EXOSC1"
"10545","PGAM1"
"10546","CHD7"
"10547","ESCO2"
"10548","KRT19"
"10549","KRT15"
"10550","LURAP1"
"10551","CLCN5"
"10552","TPPP"
"10553","KCND3"
"10554","APLN"
"10555","PDE7B"
"10556","MRPL36"
"10557","ZNF581"
"10558","NAT1"
"10559","KSR2"
"10560","ZNF524"
"10561","MCC"
"10562","ZBTB26"
"10563","DSEL"
"10564","POLR1C"
"10565","ASXL1"
"10566","DLK2"
"10567","ZNF562"
"10568","ZNF318"
"10569","ZNF561"
"10570","WIPF2"
"10571","LRRC8C"
"10572","RSL1D1"
"10573","LRRC8D"
"10574","PPID"
"10575","COL24A1"
"10576","ETFDH"
"10577","RXFP1"
"10578","PTGER4"
"10579","TBCA"
"10580","MAP6"
"10581","BCL2L1"
"10582","FGB"
"10583","PLRG1"
"10584","ZNF584"
"10585","DSCAM"
"10586","CLSTN1"
"10587","CXXC5"
"10588","ZNF274"
"10589","PIK3CD"
"10590","SLC25A33"
"10591","ENC1"
"10592","SPSB1"
"10593","P2RY6"
"10594","BPTF"
"10595","ZIK1"
"10596","GPR82"
"10597","GPR34"
"10598","PLEKHG5"
"10599","ATF7IP"
"10600","RGS19"
"10601","TCEA2"
"10602","ANO5"
"10603","HDAC3"
"10604","GPHN"
"10605","VAT1L"
"10606","TMEM51"
"10607","CAMTA1"
"10608","LGALS4"
"10609","LRRC34"
"10610","PAH"
"10611","GATM"
"10612","NHLH1"
"10613","SLFNL1"
"10614","BCL2"
"10615","RHNO1"
"10616","CTPS1"
"10617","KNDC1"
"10618","METTL18"
"10619","CFAP46"
"10620","COL8A2"
"10621","PWWP2B"
"10622","ZNF540"
"10623","FBXL14"
"10624","EXOSC10"
"10625","ZNF570"
"10626","NINJ2"
"10627","MLLT3"
"10628","RRM2"
"10629","TRAPPC12"
"10630","RPS21"
"10631","MRM3"
"10632","PTEN"
"10633","RPS7"
"10634","RNASEH1"
"10635","PRNP"
"10636","FRMD5"
"10637","AQP4"
"10638","CYP4F11"
"10639","TLN2"
"10640","TVP23B"
"10641","FBXW10"
"10642","ZNF217"
"10643","SRGAP2C"
"10644","SCG2"
"10645","ATPAF2"
"10646","CYP4F22"
"10647","PPIH"
"10648","DRC3"
"10649","ZNF57"
"10650","SHLD1"
"10651","JMJD1C"
"10652","SYNPO"
"10653","ZNF556"
"10654","MAL"
"10655","ZNF554"
"10656","RAB33B"
"10657","THOP1"
"10658","EPHX4"
"10659","LAMB2"
"10660","USP19"
"10661","QARS1"
"10662","ORMDL3"
"10663","SERF1A"
"10664","KLF11"
"10665","SMN1"
"10666","EIF2AK3"
"10667","MOB3A"
"10668","KRCC1"
"10669","NME6"
"10670","CYCS"
"10671","SLFN12"
"10672","CALB2"
"10673","SLC9C1"
"10674","FRMD3"
"10675","SNTB1"
"10676","MTBP"
"10677","TEFM"
"10678","MRPL13"
"10679","MALT1"
"10680","ISG20"
"10681","MBOAT1"
"10682","ID4"
"10683","CEBPB"
"10684","PAIP1"
"10685","C5orf34"
"10686","NEGR1"
"10687","ZNF131"
"10688","MACROD2"
"10689","DPAGT1"
"10690","BSG"
"10691","HINFP"
"10692","CERS6"
"10693","SPTLC3"
"10694","COPRS"
"10695","TP53RK"
"10696","B3GALT1"
"10697","BPGM"
"10698","POP7"
"10699","ALG14"
"10700","SUCLG2"
"10701","STARD5"
"10702","RCAN2"
"10703","GNB2"
"10704","CFAP53"
"10705","MCRIP2"
"10706","C2CD2L"
"10707","ARNT2"
"10708","GNG12"
"10709","PRSS27"
"10710","SYNPO2"
"10711","CLP1"
"10712","TTC36"
"10713","RSPH9"
"10714","COPS9"
"10715","GTPBP2"
"10716","FGGY"
"10717","IL17D"
"10718","FUT9"
"10719","TCEAL1"
"10720","ZNF24"
"10721","MANEA"
"10722","RAB40A"
"10723","AFF1"
"10724","ACOT12"
"10725","FIBP"
"10726","BANP"
"10727","PPP1CA"
"10728","HCFC1"
"10729","SNTG2"
"10730","PDE3A"
"10731","RASGRP1"
"10732","KLHL6"
"10733","CHCHD1"
"10734","MRPL52"
"10735","SMPDL3A"
"10736","RND1"
"10737","RAD9A"
"10738","EFEMP2"
"10739","AGAP5"
"10740","WASHC2C"
"10741","TMEM134"
"10742","ZMAT3"
"10743","ZFAND4"
"10744","THEMIS"
"10745","ZNF738"
"10746","SLFN11"
"10747","GARIN2"
"10748","CORO1B"
"10749","FUT10"
"10750","LRRC20"
"10751","MUS81"
"10752","PURG"
"10753","TMEM217"
"10754","ZNF596"
"10755","COL6A5"
"10756","CFL1"
"10757","TMCC1"
"10758","NAA16"
"10759","EFCAB12"
"10760","PSME3IP1"
"10761","RAB43"
"10762","ZNG1A"
"10763","HOXC5"
"10764","RAB37"
"10765","DCP2"
"10766","SNX32"
"10767","RPL38"
"10768","CYP7B1"
"10769","OVOL1"
"10770","RARG"
"10771","CES4A"
"10772","CES3"
"10773","SSH3"
"10774","CES2"
"10775","PDP2"
"10776","SP3"
"10777","DMXL1"
"10778","METAP1D"
"10779","ZNF621"
"10780","EGFL7"
"10781","NADSYN1"
"10782","DHCR7"
"10783","LVRN"
"10784","NBEA"
"10785","RNASEH2C"
"10786","MYEOV"
"10787","ANKRD13D"
"10788","MYD88"
"10789","OXSR1"
"10790","SLC22A13"
"10791","PHF8"
"10792","LCLAT1"
"10793","KAT5"
"10794","SH3RF3"
"10795","GXYLT2"
"10796","HPSE2"
"10797","DCAKD"
"10798","ARPP21"
"10799","TADA2B"
"10800","GRK2"
"10801","RELA"
"10802","EVC2"
"10803","ZNF680"
"10804","HECTD4"
"10805","FAM222B"
"10806","BNC2"
"10807","HPSE"
"10808","COQ2"
"10809","TRMT112"
"10810","LRRN3"
"10811","KDM2A"
"10812","ACSM6"
"10813","ADCK5"
"10814","MRPL57"
"10815","NOC3L"
"10816","ESRRA"
"10817","RHOD"
"10818","ADAMTS20"
"10819","COMMD1"
"10820","RAPH1"
"10821","MTX1"
"10822","ADCY5"
"10823","PARP14"
"10824","CKS1B"
"10825","ABLIM3"
"10826","MAB21L3"
"10827","MFSD4B"
"10828","VANGL1"
"10829","GLRX"
"10830","IQCB1"
"10831","SYT12"
"10832","GOLGB1"
"10833","ZNF483"
"10834","PLAC8L1"
"10835","SLC2A14"
"10836","GPR137"
"10837","SNCG"
"10838","MMRN2"
"10839","MZT2A"
"10840","TNKS"
"10841","ZNF449"
"10842","ZBTB21"
"10843","PPP1R3B"
"10844","STOX2"
"10845","MAP3K11"
"10846","TRIB1"
"10847","SFT2D3"
"10848","NDNF"
"10849","GLIPR1L1"
"10850","DAG1"
"10851","DAB1"
"10852","ARV1"
"10853","NAA20"
"10854","IHO1"
"10855","SAA1"
"10856","MICOS10"
"10857","EHBP1L1"
"10858","THAP2"
"10859","TMEM196"
"10860","RNF26"
"10861","PPP1R14B"
"10862","ZNRD2"
"10863","AGR3"
"10864","SMARCC1"
"10865","ZNF417"
"10866","PTPRM"
"10867","FKBP2"
"10868","VEGFB"
"10869","PEAK1"
"10870","TNFRSF10D"
"10871","MST1"
"10872","TNFRSF10C"
"10873","GMPPB"
"10874","MOB1B"
"10875","ZNF622"
"10876","CSPG4"
"10877","SNX33"
"10878","NABP1"
"10879","ADGRF3"
"10880","CHD2"
"10881","CCDC106"
"10882","CEP83"
"10883","NUDT4"
"10884","PC"
"10885","SCAI"
"10886","NMNAT1"
"10887","LRFN4"
"10888","SLC19A1"
"10889","RCE1"
"10890","UQCRH"
"10891","EIF1AX"
"10892","SPDYE2B"
"10893","BCLAF3"
"10894","PSMD1"
"10895","ADGRG2"
"10896","SUSD5"
"10897","HEG1"
"10898","TOMM20"
"10899","AGFG1"
"10900","STAT5B"
"10901","CNP"
"10902","JUP"
"10903","HAP1"
"10904","TDRD12"
"10905","EIF1"
"10906","ENDOV"
"10907","RNF213"
"10908","MARCHF10"
"10909","PLK3"
"10910","NET1"
"10911","DPY19L1"
"10912","ZNF791"
"10913","PHC3"
"10914","GPR160"
"10915","CBX2"
"10916","SPTBN2"
"10917","GOLIM4"
"10918","RBM4B"
"10919","ATP5MK"
"10920","HOXB2"
"10921","C1QTNF1"
"10922","MARCHF3"
"10923","SWSAP1"
"10924","SLCO4C1"
"10925","RBM4"
"10926","XXYLT1"
"10927","UBXN2A"
"10928","LRRC63"
"10929","CCS"
"10930","CEP19"
"10931","KLHL15"
"10932","FBXO45"
"10933","TENT5D"
"10934","GNG5"
"10935","SLC25A30"
"10936","CD34"
"10937","CTSF"
"10938","MSRB3"
"10939","LEMD3"
"10940","TLR1"
"10941","TLR6"
"10942","FAM174A"
"10943","RGMB"
"10944","FAM53A"
"10945","CYB561D1"
"10946","ZDHHC24"
"10947","TRMT10C"
"10948","SELP"
"10949","CTU2"
"10950","MGA"
"10951","KICS2"
"10952","ARL13A"
"10953","PIGG"
"10954","PRPF8"
"10955","ADCY6"
"10956","REP15"
"10957","PITPNA"
"10958","DDX23"
"10959","ZNHIT2"
"10960","ZBTB4"
"10961","TNK1"
"10962","ZHX3"
"10963","PHLDA3"
"10964","SLC16A13"
"10965","GLIS1"
"10966","PODN"
"10967","EXO1"
"10968","RALGAPA1"
"10969","LIG4"
"10970","GTF2IRD2B"
"10971","ATP2A2"
"10972","ZWILCH"
"10973","RPL4"
"10974","SNAPC5"
"10975","STARD6"
"10976","VWC2L"
"10977","C12orf76"
"10978","CNTNAP2"
"10979","GALNTL6"
"10980","LINGO2"
"10981","BBS1"
"10982","DENND4A"
"10983","IGDCC3"
"10984","GCSAM"
"10985","ANKRD36C"
"10986","MFSD4A"
"10987","PELI3"
"10988","MYO1H"
"10989","TMEM81"
"10990","MRPL11"
"10991","IL20RB"
"10992","GOLT1A"
"10993","AKIRIN1"
"10994","MSL2"
"10995","ZNF497"
"10996","TRAM1L1"
"10997","ANGEL2"
"10998","UGT8"
"10999","KY"
"11000","IQCK"
"11001","SLCO2A1"
"11002","ZNF266"
"11003","SLC29A2"
"11004","BRSK2"
"11005","B4GAT1"
"11006","TMEM167A"
"11007","SH3PXD2B"
"11008","RESF1"
"11009","LARP7"
"11010","FGFBP3"
"11011","NR1D2"
"11012","BRMS1"
"11013","RPL15"
"11014","FAM241A"
"11015","HRAS"
"11016","WDR49"
"11017","SRP72"
"11018","PCP2"
"11019","RIN1"
"11020","ODAPH"
"11021","THAP6"
"11022","CEP135"
"11023","FZD4"
"11024","BTC"
"11025","PDZK1"
"11026","DENND6A"
"11027","PDE12"
"11028","GLMN"
"11029","DNAH12"
"11030","YIF1A"
"11031","CNIH2"
"11032","NDUFA11"
"11033","RSRC1"
"11034","RAB1B"
"11035","PTDSS2"
"11036","MICOS13"
"11037","C3orf33"
"11038","SEZ6L2"
"11039","ASPHD1"
"11040","KCTD13"
"11041","AMZ1"
"11042","FUT1"
"11043","DHX36"
"11044","FBXW8"
"11045","KLC2"
"11046","SLC22A1"
"11047","CTBP2"
"11048","CHST2"
"11049","ZDHHC14"
"11050","ATR"
"11051","UBE2C"
"11052","GK5"
"11053","VCPIP1"
"11054","PDIK1L"
"11055","TRAF6"
"11056","ZNF654"
"11057","TVP23C"
"11058","MRPS22"
"11059","PACS1"
"11060","MARCKSL1"
"11061","SH3BP5L"
"11062","YPEL2"
"11063","CADM2"
"11064","ABO"
"11065","PSMD2"
"11066","PPM1E"
"11067","FAM131A"
"11068","CSRP2"
"11069","PARL"
"11070","DDIT3"
"11071","PCCA"
"11072","DCTN2"
"11073","ZNF408"
"11074","CTDSP2"
"11075","CKAP5"
"11076","ARHGAP1"
"11077","MED16"
"11078","ATG13"
"11079","GAL3ST3"
"11080","GOLGA8A"
"11081","VWA3A"
"11082","TP53I11"
"11083","CENPS"
"11084","DOLK"
"11085","PHYHD1"
"11086","CCNE2"
"11087","PHYKPL"
"11088","CST6"
"11089","GRAMD2A"
"11090","ZNF519"
"11091","LSM1"
"11092","BANF1"
"11093","CHRNA7"
"11094","TMEM9B"
"11095","NRIP3"
"11096","PTPN2"
"11097","SCUBE2"
"11098","EIF1AD"
"11099","SMAD2"
"11100","EIF3F"
"11101","ZNF25"
"11102","ARL10"
"11103","CLTB"
"11104","PCSK1"
"11105","RFESD"
"11106","CCDC14"
"11107","SART1"
"11108","PPP2R2D"
"11109","MCTP1"
"11110","POLD4"
"11111","DPP10"
"11112","CLCF1"
"11113","UBQLNL"
"11114","LIPT2"
"11115","KCNE3"
"11116","CABP4"
"11117","ALG10B"
"11118","DRAP1"
"11119","LONRF3"
"11120","UCP3"
"11121","UCP2"
"11122","C11orf68"
"11123","PAAF1"
"11124","MRPL48"
"11125","RAB6A"
"11126","P2RY2"
"11127","FOSL1"
"11128","ERCC4"
"11129","SUGCT"
