"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DCLRE1A",281.420754275466,-0.812665113542542,0.428030246870048,0.0276933410353524,0.105317362623997
"DCLRE1B",355.101708867589,-1.24288383573428,0.455003446368334,0.00120559736841741,0.0124568616980031
"DCLRE1C",246.915231612081,0.828557312367532,0.487456838086866,0.0387806354150205,0.131435300661708
"DCN",374.042059224425,0.109560634873611,0.969839466603341,0.665616988668238,0.800524916042042
"DCP1A",573.149255715621,-0.205941047099587,0.400606943651823,0.559305603875649,0.722819374454836
"DCP1B",305.468310565199,0.963159291128656,0.5006405522292,0.0180526673660486,0.0789262121631638
"DCP2",1705.1609287574,-1.35355409390904,0.361596341152527,3.00724664203825e-05,0.000905838234121695
"DCPS",120.714636954178,-0.375124085397976,0.560913716620229,0.379567251333824,0.56663777618853
"DCST2",9.48674233714786,0.206741520843194,0.865854915277643,0.555402791004388,NA
"DCTD",1223.10160719996,-0.701068037383499,0.443760328580075,0.0638294231023677,0.18173631978458
"DCTN1",3032.80972138569,0.172842321197594,0.363389306516523,0.598018458695715,0.752618311151181
"DCTN2",1788.55262870574,-0.317553173647938,0.407314749016983,0.373603993849324,0.561088633931437
"DCTN3",346.036415532673,-0.736934645123433,0.414220233601955,0.0411467757896516,0.136370947856442
"DCTN4",2023.03978721515,0.498891687856151,0.443740777285302,0.187238190758192,0.364407966736842
"DCTN5",1555.94536877537,-0.431141852743213,0.391233639369187,0.213502236247429,0.395523991535879
"DCTN6",321.201587202631,0.0681961146852848,0.52930890981835,0.869933557447105,0.927185807241466
"DCTPP1",609.350312646245,-1.42028062770687,0.443196916456716,0.000162984182180821,0.00317495180578541
"DCUN1D1",1013.15697224255,-0.0405095577057572,0.391502039811261,0.907032054769009,0.949436231842673
"DCUN1D2",92.6140764061587,0.687846240830216,0.571939820239778,0.111709180559682,0.261493963067671
"DCUN1D3",520.070282165036,-0.112391627839441,0.380531350051837,0.74068693614867,0.848363891624027
"DCUN1D4",861.890129304328,0.253102412354878,0.372255639176225,0.448505487797671,0.630888805845459
"DCUN1D5",528.931258577182,-0.321701152182484,0.424348968272468,0.381023809106326,0.56782568094278
"DCX",4.58942724953936,0.0578369059064534,0.94268106960109,0.830807348335153,NA
"DCXR",182.25068648781,-1.63096804427564,0.52829665292179,0.000106969590107761,0.00232162279041376
"DDA1",1082.99351105219,0.333876054884736,0.338144419659474,0.280692023985145,0.468924257221446
"DDAH1",788.022517500729,-0.664361944511703,0.489308992475281,0.0980455658521008,0.239428888049792
"DDAH2",833.312009322417,0.366106513556409,0.373684363201931,0.274274243945881,0.461775322832103
"DDB1",5515.55213056025,-0.720852169707296,0.316104356084743,0.0136799895399247,0.0651525483135105
"DDB2",529.998315989491,-0.190272441110562,0.522587630931465,0.646033620497529,0.787141198650471
"DDC",12.8275295386403,-0.378657943685257,0.920373570080108,0.279339454657152,0.467584371611105
"DDHD1",431.755516562327,0.301430089417881,0.530328630188741,0.47004260670413,0.648523595368644
"DDHD2",759.277865036921,0.373739615335221,0.361691988824666,0.252386431711242,0.438603620242971
"DDI1",3.38173429651429,0.145495518510282,0.967759546946923,0.579971103493609,NA
"DDI2",182.853105722208,0.000981669107907971,0.459758521063279,0.997974685692059,0.999151080213503
"DDIT3",178.772895800398,0.603294275775133,0.582633637883393,0.164811994340286,0.33549577257003
"DDIT4",9527.58748178433,-0.774105864504866,0.408625051546549,0.0302959876532176,0.111841262627157
"DDIT4L",226.14612181362,-0.621177710110358,0.693385735500368,0.163698065190664,0.334324038238067
"DDN",18.8262662167318,-0.3970429657177,0.778697532486628,0.340121977045504,0.528949461372037
"DDO",43.5659680039018,-0.574649566231051,0.758599144398908,0.187454232757973,0.364545635115024
"DDOST",3424.4709720908,-0.514634912928663,0.334316533070421,0.0931408952837028,0.231038747257472
"DDR1",3868.85956800024,0.436972702551855,0.374738921661219,0.19282208975316,0.37091249032995
"DDR2",140.371770088078,0.405855837726639,0.793388924512783,0.324144847562018,0.512739676923281
"DDRGK1",764.956819304563,-0.360643345606352,0.345943803043799,0.252598158687798,0.438851839858522
"DDT",816.073643786785,-0.335990402702324,0.48673978123973,0.40080180032981,0.587021755722735
"DDTL",62.9217643808006,0.0220207529339556,0.678772118814659,0.959389392680602,0.978357549247648
"DDX1",1786.98000011569,-0.642631833689529,0.349466827417123,0.0429804560575739,0.139829165008552
"DDX3X",4380.30513709922,-0.233007400823672,0.311113497527787,0.419937737804712,0.604999070409593
"DDX3Y",895.616949592086,0.568623455051532,0.480181461658273,0.15219853347078,0.318968467908824
"DDX5",5587.82486759342,0.486594439720664,0.344239423407852,0.121085929428628,0.276358785546528
"DDX6",6684.29708016233,0.550297896571356,0.346287512657396,0.0809493972905882,0.211760389868049
"DDX10",400.762494262927,-0.18659882801003,0.473014286370486,0.635231567363947,0.779907197438623
"DDX11",548.51075796896,-0.399894721711988,0.470404670777642,0.307936454685695,0.49736035132007
"DDX17",6932.97560719894,0.325996895319809,0.392182286766823,0.347843472352784,0.536439394476996
"DDX18",1416.18285151079,-0.857242853173602,0.365287540685197,0.00905125144141945,0.049725288212024
"DDX19A",767.639436332403,-0.047977533209466,0.396132803766356,0.890930617013071,0.939996361138429
"DDX19B",380.838845516213,0.17168135748791,0.466313748804092,0.659841130657467,0.796997749160014
"DDX20",371.883782411597,-0.153834611326545,0.423109767871298,0.674692625687919,0.806037514184555
"DDX21",2691.45305117549,-1.02802782262658,0.413927056336936,0.00431516586567057,0.030123404454051
"DDX23",1629.31102336048,-0.470133163722855,0.343180790507848,0.133242828688132,0.292998459575342
"DDX24",1472.27652398619,-0.4841998831852,0.355938228279556,0.133085605583696,0.292783735993143
"DDX27",779.780002719651,-0.0727051771720253,0.386206031976036,0.832323544348663,0.905920713797691
"DDX28",187.886862982458,0.126872516492773,0.578238755265222,0.767840350912225,0.866225632747875
"DDX31",435.665010266564,0.222275488948078,0.415872860270667,0.539408538537312,0.706639052027285
"DDX39A",720.921346630828,-1.45400411737141,0.505864140804404,0.000393096882916645,0.00574318152334639
"DDX39B",1710.21810401978,-1.08185209406159,0.345790768519997,0.000568662486083324,0.00723029947375404
"DDX41",1981.06792879815,-0.283421121601632,0.468624047717168,0.468837422014227,0.647548650960673
"DDX42",2036.69560897478,0.589387818609529,0.389471387689297,0.0878324745090211,0.222270231596335
"DDX46",1120.2265522696,-1.01057572023048,0.422757906083413,0.00571271921956709,0.0363236012039901
"DDX47",861.488742296104,-0.631563822715605,0.511353615539455,0.124524502584848,0.28148370527519
"DDX49",533.202305028465,-0.506212957396577,0.369087581411915,0.126863525218506,0.2851016601312
"DDX50",553.443631279169,0.151774146251985,0.419028295616335,0.676784111026983,0.807930057579063
"DDX51",371.69650753588,-0.158409700740476,0.523751041117163,0.702438489214664,0.824359697065585
"DDX52",641.262644368688,-0.74294330323557,0.359471381790565,0.0220692540471114,0.0903187589335685
"DDX53",3.52163375058971,0.174939595838703,1.03402966454595,0.421123488377531,NA
"DDX54",1905.06880237827,-0.741657799419557,0.381505639925462,0.0290550519432904,0.10871111945889
"DDX55",262.767009723972,0.118542359240203,0.44481398252118,0.754354861829345,0.857160269328028
"DDX56",911.307091522017,-1.16026097207008,0.354300321749908,0.000286152027263895,0.00472642651740699
"DDX59",264.334228598529,-0.0734881229515857,0.430668736080879,0.842951002472538,0.911723896043818
"DDX60",458.007574200134,0.0971976599070074,0.502161712377809,0.810942197122553,0.892542721292371
"DDX60L",316.79272534568,0.0175351119046108,0.616717451707361,0.967830915716012,0.983190495397582
"DEAF1",795.188745387638,0.703058621739285,0.430239137411448,0.0577710026011745,0.170766258268901
"DECR1",609.709194865632,-0.330992440040969,0.36491005607752,0.314121532288124,0.503891755395455
"DECR2",194.932426292041,0.11427817840253,0.508589128842886,0.779890468049618,0.873492122184829
"DEDD",608.882818408433,-0.69066742794808,0.362782947780342,0.0346582594741288,0.122034104807188
"DEDD2",357.038880643152,-0.550797624994313,0.420740018330865,0.131298133875888,0.290305141544396
"DEF8",570.092224083678,0.0987044467384699,0.480899673989069,0.803671749033313,0.888089000146101
"DEFB1",40.1776420331435,0.147436878986574,0.834588006029197,0.687241622197088,0.814006904684911
"DEGS1",1389.33333042206,0.3586637675574,0.348274298312841,0.257770052802826,0.444027886034746
"DEGS2",6.69228462610209,-0.279094798139378,0.888191297714278,0.421576705073868,NA
"DEK",2274.57623007536,-0.938135718721305,0.358664058866038,0.00374060426794886,0.0273782148408196
"DENND1A",710.11057468108,0.495993378154831,0.485143163767991,0.214268027285414,0.396366294121703
"DENND1B",404.590552071336,-0.381582331875505,0.590459224606197,0.378881761014806,0.566145160137066
"DENND1C",94.675408409062,0.155954673711065,0.64550706061829,0.720640666978758,0.836229355798286
"DENND2A",939.310033627039,1.15955606172522,0.560365354139018,0.00739905965824274,0.0432421964027768
"DENND2C",29.1859534147889,0.316420670130096,0.75421295414627,0.450461926411113,0.632453707568612
"DENND2D",259.793680880359,-0.332946669033436,0.482199125215562,0.402621602356579,0.588895895543716
"DENND3",561.526631392079,-0.23640729494009,0.433912148115851,0.525968918692395,0.695396847669272
"DENND4A",967.993801877407,0.698422698785221,0.376460258346127,0.0378972547762189,0.129162928263518
"DENND4B",850.844292537785,0.347403711322623,0.414825261513943,0.336577115646013,0.525470428771495
"DENND4C",1671.16357516533,0.903143388864613,0.36024528154682,0.00542299240892191,0.0349731624840922
"DENND5A",1841.51404746089,0.361909389007468,0.321615878925398,0.222996721561034,0.405796062375029
"DENND5B",945.141301561326,1.11404837415903,0.353601448481929,0.000488549302468107,0.00657940603958106
"DENND6A",400.458992820375,-0.780788023639603,0.417724675510439,0.0314685743793071,0.114447512872501
"DENND6B",160.958799092733,0.963429653168974,0.513060147637877,0.0196360774067115,0.0834156806140396
"DENR",1686.66326210217,-0.935999722580847,0.451006158723325,0.0143108054052778,0.0671527295997199
"DEPDC1",350.458303728029,-1.9223929627606,0.834768857032286,0.000272068586134478,0.0045427965758234
"DEPDC1B",131.347880613846,-1.82679215328708,0.622615037363171,7.60114481035127e-05,0.0018051440154025
"DEPDC4",14.3180488043318,0.335076768766211,0.806169580073546,0.401552344814356,0.587750100291234
"DEPDC5",269.341506987169,0.579958498961199,0.455429717683972,0.131607524448593,0.290696402444696
"DEPDC7",37.5378453617807,0.864444911650436,0.801704366693871,0.058032933729665,0.171186197995017
"DEPTOR",314.9411355312,-0.535201464865264,0.416920270303311,0.140062768815571,0.302594484434523
"DERA",535.855962105842,-1.40941508806853,0.430083353454845,0.000133439274985204,0.00275529394377877
"DERL1",4227.38980192022,-0.889173877626472,0.500560004192249,0.0289732066288425,0.108468601954585
"DERL2",497.511691267376,-0.278084997753818,0.387807573006606,0.419419815900511,0.604594756118184
"DERL3",107.802711498545,-1.61043698105844,0.700050964803343,0.00086352342106183,0.00983135691182102
